CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
23730,,Morgan,,Rodriguez,,5495 Glendale Circle,,Haney,British Columbia,Canada,V2W 1W2,162-555-0126,1951-03-14,High School,Professional,F,M,1,2,1,2,79935
23731,,Jose,,Thompson,,935 Rheem Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,989-555-0126,1951-11-18,High School,Professional,M,M,1,2,1,2,97483
23732,,Xavier,,Wood,,4118 Hillsborough Dr.,,Bellingham,Washington,United States,98225,130-555-0154,1951-02-10,High School,Professional,M,S,1,2,1,2,80193
23733,,Natasha,G,Gomez,,5823 Danielle Court,,Bremerton,Washington,United States,98312,260-555-0126,1951-08-23,High School,Professional,F,M,1,2,1,2,73967
23734,,Melanie,R,Wood,,9555 Holiday Hills Drive,,Salem,Oregon,United States,97301,170-555-0185,1951-06-16,Partial College,Professional,F,M,0,1,1,2,76455
23735,,Amanda,,Washington,,1207 Concerto Circle,,Salem,Oregon,United States,97301,957-555-0113,1951-07-02,Partial College,Professional,F,M,0,1,1,2,82535
23736,,Sydney,M,Rivera,,6102 Corte Poquito,,Walla Walla,Washington,United States,99362,141-555-0150,1951-12-10,Partial College,Professional,F,M,1,1,1,2,83403
23737,,Elena,,Velez Amezaga,,9613 Camino Royale,,Beverly Hills,California,United States,90210,545-555-0171,1951-03-14,Partial College,Professional,F,M,1,2,1,2,86912
23738,,Julian,H,Bennett,,7405 Jacqueline Drive,,West Covina,California,United States,91791,127-555-0166,1952-10-10,High School,Professional,M,S,1,2,1,2,96310
23739,,Virginia,S,Kapoor,,9406 Lincoln Dr,,Berkeley,California,United States,94704,533-555-0112,1952-10-19,High School,Professional,F,M,1,2,1,2,75839
23740,,Noah,,Jackson,,3951 Calle Verde Drive,,Redwood City,California,United States,94063,765-555-0191,1952-11-14,Partial High School,Skilled Manual,M,M,1,2,1,2,71462
23741,,Dana,,Romero,,7511 Azores Circle,,Bremerton,Washington,United States,98312,665-555-0132,1952-11-02,Partial High School,Skilled Manual,F,S,1,2,1,2,54912
23742,,Morgan,C,Cox,,6814 Gatewood Court,,La Jolla,California,United States,92806,557-555-0158,1953-07-04,Partial High School,Skilled Manual,F,M,1,3,1,3,69033
23743,,Terrence,L,Xu,,3884 Bates Court,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0114,1980-01-06,Partial High School,Manual,M,S,0,2,0,0,21143
23744,,Barry,A,Prasad,,"82, rue Henri Gagnon",,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0111,1980-04-23,Partial High School,Manual,M,S,1,2,0,0,16407
23746,Mr.,Lane,,Sacksteder,,"70, rue Georges-Clémenceau",,Paris,Seine (Paris),France,75012,114-555-0100,1980-10-16,Partial High School,Manual,F,S,0,2,0,0,24214
23747,,Theodore,,Romero,,8011 McNutt Ave,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0199,1980-11-22,Partial High School,Manual,M,S,1,2,0,0,32513
23748,,Yolanda,,Pal,,"19, avenue de la Gare",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0110,1978-02-16,Partial College,Clerical,F,S,0,1,0,0,48876
23749,,Brandi,,Ashe,,"38, rue de l´Esplanade",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0111,1978-05-10,High School,Manual,F,S,0,1,0,0,31779
23750,,Tanya,,Serrano,,3238 Laguna Circle,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0145,1974-02-23,Bachelors ,Skilled Manual,F,M,1,0,1,1,58181
23751,,Lacey,L,Lal,,4195 Sea Point Way,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0195,1974-09-21,Bachelors ,Skilled Manual,F,M,1,0,1,1,58360
23752,,Devin,A,Torres,,1753 Camby Rd.,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0188,1974-12-05,Bachelors ,Skilled Manual,M,M,1,0,1,1,61135
23753,,Arthur,D,Sara,,495 Saddlehill Lane,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0168,1973-03-13,High School,Manual,M,S,0,1,0,0,50852
23754,,Cassie,,Goel,,"343, avenue Reille",,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0186,1972-02-13,Partial High School,Manual,F,S,0,2,0,0,15620
23755,,Louis,K,Wu,,Knaackstr 442,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0160,1972-05-09,Partial High School,Manual,M,S,1,2,0,0,18349
23757,,James,,Roberts,,Parise Straße 75,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0135,1972-05-11,Partial High School,Manual,M,S,0,2,0,0,26959
23758,,Virginia,,Malhotra,,"82, route de Marseille",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0162,1973-05-25,Bachelors ,Skilled Manual,F,M,1,0,1,1,61723
23759,,Clinton,,Alonso,,Hüttenstr 8095,,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0165,1973-12-17,Bachelors ,Skilled Manual,M,M,1,1,1,1,61307
23760,,Nina,,Sharma,,7355 San Benito,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0132,1973-09-04,Bachelors ,Skilled Manual,F,M,1,1,1,1,49302
23761,,Tonya,P,Pal,,"671, place du Tertre",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0116,1972-07-19,Partial High School,Manual,F,M,1,2,0,0,16462
18795,,Nathan,A,Alexander,,570 Highridge Court,,Royal Oak,British Columbia,Canada,V8X,161-555-0119,1978-09-04,Partial High School,Clerical,M,S,0,2,0,0,54723
23763,,Micheal,,Romero,,"2, rue de l´Esplanade",,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0111,1972-07-13,Bachelors ,Skilled Manual,M,M,1,1,1,1,66304
23764,,Alisha,L,Liu,,Winter der Böck 5085,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0150,1972-03-13,Partial College,Clerical,F,S,1,0,2,2,48552
23765,,Kelly,W,Price,,Moritzstr 46,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0148,1972-03-02,Partial College,Clerical,F,S,1,0,2,2,46036
23766,,Cassandra,A,Martinez,,Königstr 426,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0144,1972-05-02,Partial College,Clerical,F,S,1,0,2,2,29056
25198,,Michelle,,Ramirez,,6508 Cedar Street,,Novato,California,United States,94947,549-555-0191,1954-05-09,Partial High School,Skilled Manual,F,M,1,2,0,2,70309
23769,,Natasha,,Dominguez,,8721 Nahua,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0181,1971-01-04,Partial High School,Manual,F,S,1,2,0,0,13782
23770,,Jamie,,Carlson,,8191 Scenic Ct.,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0163,1971-05-12,Partial High School,Manual,M,S,0,2,0,0,21763
23771,,Julio,E,Gomez,,"38, rue Villedo",,Orly,Val de Marne,France,94310,1 (11) 500 555-0192,1971-02-04,Partial High School,Manual,M,S,0,2,0,0,39629
23772,,Cory,,Raman,,Postfach 55 44 99,,Berlin,Nordrhein-Westfalen,Germany,10501,1 (11) 500 555-0199,1971-01-06,Partial High School,Manual,M,M,0,2,0,0,21211
23774,,Reginald,M,Harrison,,1160 Bella Avenue,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0112,1971-05-01,High School,Manual,M,S,1,1,0,0,35990
23775,,Cedric,H,Shan,,3753 Shenandoah Drive,,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0165,1970-03-05,Partial College,Clerical,M,S,1,0,2,2,60700
23776,,Cristina,L,Yuan,,Postfach 44 11 11,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0185,1970-04-22,Partial College,Clerical,F,S,1,0,2,2,53121
23777,,Candice,J,Zhang,,4810 Veronica Ct.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0196,1970-06-07,Partial College,Clerical,F,S,1,0,2,2,54080
23778,,Louis,L,Huang,,"7, rue des Vendangeurs",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0189,1971-10-04,High School,Manual,M,M,0,1,0,0,62447
23779,,Deanna,,Dominguez,,9505 Hargate Court,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0164,1971-10-19,Partial College,Clerical,F,S,1,2,2,2,60688
23780,,Mason,,Stewart,,"6, rue Lafayette",,Roubaix,Nord,France,59100,1 (11) 500 555-0166,1970-04-08,Partial College,Clerical,M,S,0,2,2,2,53454
23781,,Jordyn,,Ross,,4224 Greenview Court,,San Gabriel,California,United States,91776,817-555-0136,1975-07-02,Partial College,Clerical,F,S,1,0,3,3,30456
23782,,Edward,L,Bryant,,3134 Rose Ann Dr.,,Port Orchard,Washington,United States,98366,186-555-0198,1975-06-21,Partial College,Clerical,M,S,1,1,3,3,45045
23783,,Zachary,W,Smith,,4399 Mary Drive,,Langford,British Columbia,Canada,V9,917-555-0152,1931-04-08,Bachelors ,Skilled Manual,M,M,1,1,0,1,59054
23784,,Preston,,Arun,,2119 Little Dr,,Beaverton,Oregon,United States,97005,386-555-0178,1966-10-24,Graduate Degree,Skilled Manual,M,S,0,0,0,0,98826
23785,,Taylor,M,Harris,,6126 North Sixth Street,,Redmond,Washington,United States,98052,508-555-0146,1966-08-15,Graduate Degree,Skilled Manual,F,S,0,0,0,0,74838
23786,,Carrie,L,Serrano,,6316 Damascus Loop,,Bellingham,Washington,United States,98225,416-555-0138,1954-03-15,Partial High School,Manual,F,M,1,2,0,3,14063
23787,,Adrian,P,Ward,,3243 Juniper Dr.,,Berkeley,California,United States,94704,731-555-0128,1954-08-04,High School,Clerical,M,S,0,1,0,1,50582
23788,,Michael,,Smith,,3928 San Francisco,,Burbank,California,United States,91502,821-555-0113,1954-08-25,High School,Clerical,M,M,1,1,0,1,59877
23789,,Ryan,A,Walker,,4255 Alpine Rd.,,Concord,California,United States,94519,586-555-0134,1954-03-08,High School,Clerical,M,M,1,1,0,1,39666
23790,,Isabella,,Williams,,2291 Kreuger Drive,,Lebanon,Oregon,United States,97355,543-555-0167,1955-05-23,Partial High School,Clerical,F,M,1,2,0,3,16120
23791,,Aaron,,Griffin,,828 Pinewood Court,,Walla Walla,Washington,United States,99362,306-555-0143,1955-10-14,Partial High School,Clerical,M,S,0,2,0,3,18656
23792,,Jessie,L,Wu,,3422 Meadowvale Court,,Burien,Washington,United States,98168,170-555-0112,1955-03-14,Partial High School,Clerical,M,S,0,2,0,3,14991
23793,,Ryan,,Kumar,,7726 N Jackson Way,,Burien,Washington,United States,98168,394-555-0182,1955-04-11,High School,Clerical,M,S,0,1,0,1,51798
23794,,Abigail,B,Powell,,9537 Ridgewood Drive,,Daly City,California,United States,94015,131-555-0151,1955-03-17,High School,Clerical,F,M,1,1,0,1,45271
23795,,Lauren,L,Moore,,7972 Rolling Green Circle,,Coronado,California,United States,92118,574-555-0176,1955-10-17,High School,Clerical,F,S,0,1,0,1,35243
23796,,Miguel,D,Young,,3457 Bel Air Drive,,Redwood City,California,United States,94063,123-555-0179,1955-04-09,High School,Clerical,M,S,0,1,0,1,57781
23797,,Nathan,,Perez,,3576 Frigate Ct.,,Long Beach,California,United States,90802,512-555-0167,1956-03-02,Partial High School,Clerical,M,S,0,2,0,3,24770
23798,,Julia,,Kelly,,7770 Brodia Court,,N. Vancouver,British Columbia,Canada,V7L 4J4,753-555-0112,1956-09-12,High School,Skilled Manual,F,M,1,2,0,2,46563
23799,,Carolyn,S,Chandra,,6427 Powell Drive,,Bellflower,California,United States,90706,589-555-0167,1957-02-14,Partial High School,Clerical,F,M,0,2,1,2,22038
23800,,Kaylee,,Cox,,6110 J Ave,,La Jolla,California,United States,92806,420-555-0197,1957-10-09,Partial High School,Clerical,F,M,1,2,1,2,31035
23801,,Taylor,,Wood,,1825 Corte Del Prado,,Salem,Oregon,United States,97301,787-555-0124,1957-03-08,Partial High School,Clerical,F,M,1,2,1,2,33393
23803,,Bernard,,Thames,,6115 Sierra Drive,,Royal Oak,British Columbia,Canada,V8X,144-555-0180,1957-05-17,Partial High School,Clerical,M,M,0,2,1,2,21706
23804,,Kristen,A,Ma,,8537 Partridge Dr.,,Bremerton,Washington,United States,98312,942-555-0170,1958-07-07,High School,Skilled Manual,F,M,1,2,0,2,50835
23805,,Luke,,Hayes,,3947 Vista Valley Rd,,Lake Oswego,Oregon,United States,97034,879-555-0197,1958-06-24,High School,Skilled Manual,M,M,1,2,0,2,52231
23806,,Olivia,,Foster,,246 Weatherly Way,,Langley,British Columbia,Canada,V3A 4R2,308-555-0132,1958-08-19,High School,Skilled Manual,F,M,1,2,0,2,58998
23807,,Carson,,Hughes,,9108 Mcelroy,,Daly City,California,United States,94015,450-555-0163,1958-02-10,Partial College,Clerical,M,M,1,1,0,1,40150
23808,,Spencer,,Perry,,6836 Somerset Pl.,,Lincoln Acres,California,United States,91950,671-555-0133,1958-05-08,Partial College,Clerical,M,M,1,1,0,1,56907
23809,,Danielle,,Sanchez,,3223 White Dr.,,National City,California,United States,91950,978-555-0121,1958-04-23,Partial College,Clerical,F,M,1,1,0,1,36072
23810,,Sarah,M,Lee,,6490 Haviland Place,,La Jolla,California,United States,92806,623-555-0113,1958-09-09,Partial College,Clerical,F,M,0,1,0,1,49717
23811,,Ethan,L,Powell,,9482 Rosebrook Ct.,,San Gabriel,California,United States,91776,681-555-0186,1959-01-04,Partial College,Clerical,M,S,1,1,0,2,49498
23812,,Cameron,W,Butler,,5756 Mehaffey Way,,San Diego,California,United States,92102,829-555-0110,1959-09-19,Partial College,Clerical,M,S,0,1,0,2,42762
23813,,Hannah,E,Bennett,,3500 Woodcrest Dr.,,Redwood City,California,United States,94063,352-555-0138,1959-07-07,Partial College,Clerical,F,S,1,1,0,2,53638
23814,,Angela,,Foster,,3396 Castle Rock Road,,Torrance,California,United States,90505,296-555-0164,1959-07-24,Partial College,Clerical,F,M,0,1,0,2,45222
23815,,Julia,M,Ward,,6316 Parkway Drive,,San Carlos,California,United States,94070,508-555-0120,1959-11-26,Partial College,Clerical,F,S,0,1,0,2,48061
23816,,Natalie,,Johnson,,9905 Scenic Drive,,Coronado,California,United States,92118,183-555-0196,1959-06-25,Partial College,Clerical,F,S,0,1,0,2,46557
23817,,Kaitlyn,M,Murphy,,8213 Dianda Dr,,Lebanon,Oregon,United States,97355,248-555-0168,1959-08-16,Partial College,Clerical,F,M,0,1,0,2,36839
23818,,Cassidy,C,Gonzales,,4312 Wintergreen Court,,Chula Vista,California,United States,91910,929-555-0162,1972-11-16,Graduate Degree,Skilled Manual,F,M,1,0,0,0,69006
23819,,Vanessa,,Washington,,5210 Lillian Dr,,Vancouver,British Columbia,Canada,V7L 4J4,101-555-0122,1973-04-14,Graduate Degree,Skilled Manual,F,M,1,0,0,0,73199
23820,,Isabelle,,Diaz,,6179 Norris Court,# 9,Beaverton,Oregon,United States,97005,597-555-0171,1973-08-03,Graduate Degree,Skilled Manual,F,M,1,0,0,0,59094
23821,,Jordan,,Lal,,2572 Hill Dr,# 2,Edmonds,Washington,United States,98020,611-555-0154,1973-05-23,Graduate Degree,Skilled Manual,M,S,1,0,0,0,72688
23822,,Sierra,M,Campbell,,4877 Banana Court,,Portland,Oregon,United States,97205,177-555-0172,1973-09-02,Graduate Degree,Skilled Manual,F,M,1,0,0,1,64662
23823,,Samuel,K,Davis,,307 Almondtree Circle,,Bellflower,California,United States,90706,653-555-0118,1973-05-18,Graduate Degree,Skilled Manual,M,M,1,0,0,1,73640
23824,,Edward,,Carter,,771 Northridge Drive,# 495,Downey,California,United States,90241,143-555-0165,1973-10-13,Graduate Degree,Skilled Manual,M,M,1,0,0,1,62086
23825,,Katherine,R,Coleman,,8120 E Lane,,Glendale,California,United States,91203,204-555-0163,1973-02-19,Graduate Degree,Skilled Manual,F,M,1,0,0,1,71355
23826,,Dalton,M,Ross,,5002 Starflower Dr.,,Long Beach,California,United States,90802,149-555-0166,1973-09-21,Graduate Degree,Skilled Manual,M,S,1,0,0,1,75132
23827,,Wyatt,,Hall,,8252 Northridge Drive,,Victoria,British Columbia,Canada,V8V,101-555-0134,1972-09-24,Graduate Degree,Skilled Manual,M,S,1,0,0,1,80239
23828,,Carolyn,S,Carlson,,3783 Terra Calitina,,Concord,California,United States,94519,944-555-0119,1971-10-20,Graduate Degree,Skilled Manual,F,M,1,0,1,1,79323
23829,,Anthony,G,Rodriguez,,8539 Glazier Dr.,,Langford,British Columbia,Canada,V9,439-555-0185,1972-11-23,Graduate Degree,Skilled Manual,M,M,1,0,1,1,75242
23830,,Cameron,,White,,6096 Pheasant Circle,,Metchosin,British Columbia,Canada,V9,297-555-0143,1972-09-05,Graduate Degree,Skilled Manual,M,M,1,0,1,1,68198
23831,,Colleen,,Jai,,9424 Oakgrove,,Beaverton,Oregon,United States,97005,639-555-0119,1972-02-08,Bachelors ,Skilled Manual,F,M,1,0,1,1,40491
23832,,Alexandra,B,Ramirez,,1876 La Costa Ct.,,Bellingham,Washington,United States,98225,862-555-0162,1972-09-19,Bachelors ,Skilled Manual,F,M,1,0,1,1,50812
23833,,Kevin,J,Gonzales,,4833 Heather Pl,,Issaquah,Washington,United States,98027,625-555-0186,1972-02-11,Bachelors ,Skilled Manual,M,M,1,0,1,1,61612
23834,,Ethan,H,Long,,6104 North Civic Drive,,Renton,Washington,United States,98055,910-555-0185,1972-06-06,Graduate Degree,Skilled Manual,M,S,1,0,0,1,120046
23835,,Marcus,,Jackson,,8040 Hill Ct,,Grossmont,California,United States,91941,397-555-0155,1972-08-11,Graduate Degree,Professional,M,M,0,0,0,1,110931
23838,,Ariana,M,Ready,,2411 Hazelnut Lane,,Coronado,California,United States,92118,126-555-0118,1970-08-22,Bachelors ,Skilled Manual,F,M,1,0,1,1,47704
23839,,Savannah,L,Howard,,7761 Azoras Cir,,Colma,California,United States,94014,978-555-0168,1970-06-26,Bachelors ,Skilled Manual,F,M,1,1,1,1,39132
23840,,Mason,,Ward,,5430 Park Glen Ct.,,Chula Vista,California,United States,91910,240-555-0147,1970-12-06,Bachelors ,Skilled Manual,M,M,1,1,1,1,64125
23841,,Sydney,,Phillips,,4919 Ham Court,,Woodland Hills,California,United States,91364,108-555-0165,1970-03-13,Bachelors ,Skilled Manual,F,M,1,1,1,1,48644
23842,,Connor,,Bryant,,2495 Rachele Road,,Langford,British Columbia,Canada,V9,182-555-0167,1970-09-26,Bachelors ,Skilled Manual,M,M,1,1,1,1,64813
23843,,Marcus,D,Patterson,,6660 Acardia Pl.,,Los Angeles,California,United States,90012,394-555-0114,1970-09-20,Graduate Degree,Professional,M,M,0,0,0,1,126368
23844,,Alexandra,M,Gonzales,,1160 Bella Avenue,,Port Orchard,Washington,United States,98366,378-555-0171,1969-05-01,Bachelors ,Skilled Manual,F,S,1,0,2,2,64250
23845,,Madeline,,Turner,,6732 Arcadia Pl.,#e,Redwood City,California,United States,94063,632-555-0134,1969-08-14,Bachelors ,Skilled Manual,F,S,0,0,2,2,100082
23846,,Aidan,L,Diaz,,7178 B Avenue I,,Vancouver,British Columbia,Canada,V7L 4J4,342-555-0173,1969-06-20,Bachelors ,Skilled Manual,M,M,1,0,2,2,93371
23849,,Alexis,,Simmons,,3803 Frayne Lane,,Marysville,Washington,United States,98270,399-555-0195,1971-01-04,Graduate Degree,Professional,F,S,0,0,0,1,91993
23850,,Anna,J,Hall,,7932 Cataline Avenue,,Marysville,Washington,United States,98270,329-555-0123,1971-11-20,Graduate Degree,Professional,F,M,1,0,0,1,94058
23851,,Mariah,K,Rogers,,2579 The Trees Dr.,,W. Linn,Oregon,United States,97068,491-555-0125,1971-04-15,Graduate Degree,Professional,F,S,0,0,0,1,78208
23852,,Desiree,M,Torres,,4321 West I St,,Berkeley,California,United States,94704,445-555-0133,1971-04-20,Graduate Degree,Professional,F,S,0,0,0,1,87580
23853,,Isaac,S,Perez,,3479 Broadmoor Dr.,,Sedro Woolley,Washington,United States,98284,983-555-0153,1969-12-22,Graduate Degree,Professional,M,M,1,0,0,1,122998
23854,,Megan,S,Torres,,9693 Mellowood Street,,National City,California,United States,91950,193-555-0162,1969-06-14,Graduate Degree,Professional,F,M,1,0,0,1,91611
23855,,Carlos,,Watson,,1532 Marlene Dr.,,El Cajon,California,United States,92020,488-555-0122,1969-02-08,Graduate Degree,Professional,M,M,1,0,0,1,107066
23856,,Sarah,,Taylor,,8026 Sudan Loop,,Sedro Woolley,Washington,United States,98284,653-555-0178,1969-09-04,Graduate Degree,Professional,F,S,0,0,0,1,97675
23857,,Alexandra,L,Anderson,,9218 Gold Crest Ct.,,Lebanon,Oregon,United States,97355,133-555-0133,1969-12-25,Graduate Degree,Professional,F,S,1,0,0,1,81236
23858,,Jonathan,,Powell,,2728 Clown Court,,Oak Bay,British Columbia,Canada,V8P,366-555-0165,1968-09-04,Bachelors ,Skilled Manual,M,M,1,0,2,2,100559
23859,,Megan,A,Anderson,,2475 Maureen Ln.,,Victoria,British Columbia,Canada,V8V,180-555-0173,1968-11-19,Bachelors ,Skilled Manual,F,M,1,0,2,2,75809
23860,,Eric,S,Long,,5109 Fawn Glen Circle,,Port Orchard,Washington,United States,98366,815-555-0195,1968-03-07,Bachelors ,Skilled Manual,M,M,1,0,2,2,103665
23861,,Keith,C,Anand,,3581 Rising Dawn Way,,Beaverton,Oregon,United States,97005,173-555-0173,1968-06-16,Bachelors ,Skilled Manual,M,M,1,1,2,2,93987
23862,,Rebekah,B,Kapoor,,6306 El Dorado Way,,Concord,California,United States,94519,228-555-0123,1967-12-16,High School,Skilled Manual,F,M,1,3,5,5,45147
23865,,Lori,L,Sanz,,7120 Panoramic Drive,,Burnaby,British Columbia,Canada,V3J 6Z3,371-555-0174,1970-04-20,Graduate Degree,Professional,F,S,1,0,0,1,90798
23866,,Xavier,,Flores,,60 Reliz Valley Road,,Cliffside,British Columbia,Canada,V8Y 1L1,802-555-0166,1970-05-06,Graduate Degree,Professional,M,M,1,0,0,1,112546
23867,,Sarah,M,Henderson,,5710 Encino Drive,,Sooke,British Columbia,Canada,V0,715-555-0180,1970-09-23,Graduate Degree,Professional,F,S,1,0,0,1,97606
23868,Ms.,Abigail,C,Coleman,,9996 Asilomaar Dr.,,Victoria,British Columbia,Canada,V8V,464-555-0173,1970-07-08,Graduate Degree,Professional,F,S,0,0,0,1,88271
23869,,Wayne,C,Nara,,1798 Westbury Dr.,,Ballard,Washington,United States,98107,958-555-0183,1970-03-15,Graduate Degree,Professional,M,M,1,0,0,2,101967
23870,,Elijah,M,Henderson,,8682 Etcheverry Dr,,Salem,Oregon,United States,97301,684-555-0119,1970-06-15,Graduate Degree,Professional,M,M,0,0,0,3,99197
23871,,Bailey,G,Richardson,,6561 Dalis Drive,,W. Linn,Oregon,United States,97068,458-555-0131,1970-06-01,Graduate Degree,Professional,F,S,0,0,0,3,104602
23872,,Matthew,,Garcia,,332 Laguna Niguel,,Woodburn,Oregon,United States,97071,355-555-0196,1970-03-22,Graduate Degree,Professional,M,M,1,0,0,4,119054
23873,,Nicole,A,Miller,,6088 Mt. Hood Circle,,Spring Valley,California,United States,91977,646-555-0129,1970-10-17,Graduate Degree,Professional,F,M,1,0,0,2,121188
23874,,Abigail,J,Cook,,6703 Corte Poquito,,Beaverton,Oregon,United States,97005,378-555-0119,1967-04-14,Bachelors ,Skilled Manual,F,S,1,1,2,2,44413
23875,,Sean,,Green,,9029 Mt. Trinity Court,,Tacoma,Washington,United States,98403,480-555-0114,1966-05-20,Bachelors ,Skilled Manual,M,M,1,0,3,3,108751
23876,,David,M,Henderson,,3355 Alier Drive,,San Gabriel,California,United States,91776,138-555-0151,1966-06-14,Bachelors ,Skilled Manual,M,M,1,0,3,3,121046
18091,,Chase,,Bell,,5175 Elm Rd.,,Metchosin,British Columbia,Canada,V9,261-555-0116,1949-05-13,High School,Professional,M,S,1,2,1,2,50832
23878,,Chloe,L,Wood,,5097 Waterfall Way,,San Francisco,California,United States,94109,291-555-0118,1966-08-07,Graduate Degree,Professional,F,S,1,0,0,0,84335
23879,,Amber,L,Gonzalez,,9286 Military East,,Port Hammond,British Columbia,Canada,V6B 3P7,728-555-0176,1966-02-22,Graduate Degree,Professional,F,M,0,0,0,0,87673
23880,,Noah,L,Patterson,,1077 Laurel Drive,,Long Beach,California,United States,90802,982-555-0111,1966-01-25,Graduate Degree,Professional,M,S,1,0,0,0,118975
23881,,Joshua,M,Martinez,,931 Corte De Luna,,Los Angeles,California,United States,90012,610-555-0128,1969-06-17,Graduate Degree,Professional,M,M,1,0,0,3,142787
23882,,Alexia,F,Butler,,5711 Shady Lane,,National City,California,United States,91950,680-555-0114,1969-04-09,Graduate Degree,Professional,F,S,1,0,0,3,108227
23883,,Jackson,L,Russell,,6969 Eaker Way,,Oakland,California,United States,94611,525-555-0193,1969-11-22,Graduate Degree,Professional,M,M,0,0,0,3,146651
23884,,Ethan,,Ross,,9095 Ironwood Drive,,Santa Cruz,California,United States,95062,435-555-0118,1969-03-23,Graduate Degree,Professional,M,M,1,0,0,3,124380
23885,,Angela,A,Morris,,2234 String Dr.,,Spring Valley,California,United States,91977,499-555-0113,1969-06-06,Graduate Degree,Professional,F,M,1,0,0,3,114649
23886,,Sean,,Stewart,,8180 Saclan Terr.,,West Covina,California,United States,91791,433-555-0151,1969-12-16,Graduate Degree,Professional,M,M,1,0,0,3,131273
23887,,Mason,A,Carter,,1660 Bonifacio St.,,Bellingham,Washington,United States,98225,326-555-0114,1965-09-01,Bachelors ,Professional,M,S,0,1,0,0,70811
23888,,Edward,R,Clark,,2480 Stillwater Court,,Woodland Hills,California,United States,91364,147-555-0173,1965-08-10,Bachelors ,Skilled Manual,M,M,1,1,3,3,66432
23889,,Sean,M,Carter,,9817 Frisbie Court,,Walla Walla,Washington,United States,99362,614-555-0197,1965-04-27,Bachelors ,Skilled Manual,M,S,0,2,3,3,54396
23890,,Haley,,Cox,,4535 Walnut Blvd.,,Concord,California,United States,94519,232-555-0117,1965-05-03,Bachelors ,Skilled Manual,F,M,1,2,3,3,48600
23891,,Jack,,Jenkins,,5695 Laurel Drive,,Milwaukie,Oregon,United States,97222,154-555-0141,1965-10-04,Bachelors ,Skilled Manual,M,M,1,2,3,3,70882
23892,,Olivia,,Bailey,,414 Joseph Ave,,Langley,British Columbia,Canada,V3A 4R2,260-555-0173,1965-08-17,Bachelors ,Skilled Manual,F,M,1,2,3,3,55191
23893,,Zachary,J,Clark,,7041 Notre Dame Avenue,,Metchosin,British Columbia,Canada,V9,146-555-0164,1965-03-01,Bachelors ,Skilled Manual,M,M,1,3,3,3,67334
23894,,Bryan,,Ramirez,,601 Jason Ct.,,Issaquah,Washington,United States,98027,122-555-0145,1965-07-22,Bachelors ,Skilled Manual,M,M,1,3,3,3,59911
23895,,Nicole,,Powell,,1569 Norse Drive,,Corvallis,Oregon,United States,97330,492-555-0140,1965-04-14,Graduate Degree,Professional,F,S,1,0,0,0,97043
23896,,Megan,,Peterson,,5553 Kahrs Avenue,,Olympia,Washington,United States,98501,140-555-0111,1964-07-21,Bachelors ,Professional,F,S,0,1,0,0,67276
23897,,Katrina,,Chapman,,Auf Der Steige 10,,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0128,1967-03-12,Partial High School,Manual,F,S,1,1,3,3,14295
23898,,Shawna,E,Rai,,Residenz Straße 944,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0172,1967-02-06,Partial High School,Manual,F,S,1,0,4,4,21307
